product_id,product_name,amount,product_quantity
4624,Penna stilografica,523.27,1543
4625,Frigorifero doppia porta,608.99,3811
4626,Abbigliamento sportivo,781.32,4587
4627,libro,585.75,1969
4628,collana,730.43,4804
4629,stampante,134.95,3737
4630,automobile,889.88,3227
4631,Olio di oliva extra vergine,599.46,2838
4632,tostapane,3.95,4092
4633,cellulare,560.97,837
4634,divano,842.04,1256
4635,sedia,746.64,4366
4636,Orologio da parete,502.15,3698
4637,Libri per bambini,650.83,4435
4638,Orologio da parete,705.69,3062
4639,ventola,445.92,4639
4640,sedia,87.49,689
4641,Valigia rigida,846.55,688
4642,Tablet Android,782.55,4960
4643,Videoproiettore HD,168.01,3574
4644,cuffie,760.43,1579
4645,maglia,517.1,1040
4646,Letto a baldacchino,362.7,1591
4647,Pantofole da casa,335.4,401
4648,letto,390.74,1450
4649,macchina fotografica,963.97,2699
4650,Abbigliamento sportivo,866.68,771
4651,Monitor PC,615.75,4902
4652,tablet,831.67,622
4653,Telefono cellulare,90.86,3610
4654,Orologio da parete,339.36,2684
4655,Olio di oliva extra vergine,471.72,1883
4656,libro,331.81,4555
4657,cuffie,146.16,3349
4658,Macchina per il fitness,160.99,3563
4659,Set di pentole antiaderenti,226.08,4181
4660,Tavolo da pranzo,153.45,1993
4661,forno,33.13,4371
4662,macchina fotografica,450.4,3871
4663,occhiali,802.36,3463
4664,macchina fotografica,171.18,2190
4665,collana,153.67,2898
4666,Macchina fotografica digitale,180.46,1696
4667,automobile,978.15,1747
4668,Kit per il trucco,359.46,4480
4669,borsa,648.67,1225
4670,Stampante laser,520.2,1335
4671,Sedia da ufficio,120.24,2632
4672,Portatile,760.46,4188
4673,Piumino,298.15,2481
4674,televisore,102.22,2251
4675,Olio di oliva extra vergine,597.33,4576
4676,Telefono cordless,852.59,2435
4677,Borsa da viaggio,637.5,1788
4678,Fornello a gas,624.65,1118
4679,bicicletta,129.09,3515
4680,orologio,230.93,4103
4681,Auricolari wireless,462.09,2430
4682,scarpe,604.94,2396
4683,Olio di oliva extra vergine,205.09,704
4684,Borsa da viaggio,158.9,2296
4685,Lavastoviglie,822.57,3062
4686,Smartwatch,593.89,1304
4687,Stampante laser,994.11,2975
4688,stampante,312.58,2310
4689,maglia,987.75,2083
4690,tavolo,297.75,2819
4691,collana,423.74,3973
4692,giocattolo,385.28,4751
4693,radio,535.99,4623
4694,orologio,529.72,3008
4695,Set di pentole antiaderenti,669.1,4672
4696,Stampante laser,139.29,1346
4697,Smartwatch,226.27,154
4698,libro,428.2,2129
4699,radio,498.29,4004
4700,letto,877.07,4384
4701,telecamera,979.61,479
4702,Set di pentole antiaderenti,244.5,1904
4703,Piumino,671.51,1861
4704,piatto,206.55,3806
4705,Cuffie Bluetooth,360.57,4526
4706,telecamera,940.3,15
4707,Ombrello pieghevole,753.03,2070
4708,Valigia rigida,920.98,4878
4709,collana,358.27,2608
4710,stampante,559.62,1846
4711,Sedia da ufficio,146.87,2403
4712,Set di posate in acciaio inox,372.36,3539
4713,Bicicletta da corsa,133.3,469
4714,collana,130.22,4908
4715,ventilatore,689.47,4574
4716,Videoproiettore HD,83.77,3676
4717,Orologio da parete,556.82,3818
4718,divano,889.78,4595
4719,coltello,161.44,3270
4720,macchina fotografica,275.07,4924
4721,Scarpe da ginnastica,784.79,4862
4722,tappeto,327.93,763
4723,divano,571.82,2548
4724,radio,762.06,2610
4725,Ombrello pieghevole,120.26,1933
4726,altoparlante,749.58,4231
4727,occhiali,936.28,3686
4728,Tablet Android,322.04,3366
4729,Letto a baldacchino,356.87,3164
4730,collana,590.36,2305
4731,Pantofole da casa,785.11,2052
4732,Set di posate in acciaio inox,159.99,4272
4733,coltello,455.95,1098
4734,Set di posate in acciaio inox,760.53,4509
4735,trapano,77.42,1081
4736,Stampante laser,222.27,279
4737,Letto a baldacchino,915.17,2931
4738,Telefono cellulare,373.84,3042
4739,piatto,561.75,4677
4740,Kit per il trucco,466.12,2075
4741,frigorifero,159.3,3136
4742,bicicletta,424.85,624
4743,scarpe,223.24,97
4744,Letto a baldacchino,843.29,4698
4745,scarpe,12.59,3506
4746,Telefono cordless,80.9,2331
4747,Borsa da viaggio,157.43,1437
4748,Fornello a gas,29.38,3155
4749,Vino rosso pregiato,227.63,2299
4750,Bicicletta da corsa,997.74,720
4751,palla,858.69,3078
4752,Monitor PC,148.44,4390
4753,ocarina,922.92,196
4754,Forno a microonde,100.91,3070
4755,Olio di oliva extra vergine,329.77,1465
4756,Kit per il trucco,847.36,4616
4757,tazza,152.75,1428
4758,frigorifero,288.12,998
4759,scarpe,469.25,1579
4760,Pentola a pressione,996.99,2764
4761,stampante,642.11,3456
4762,Telefono cordless,283.13,1490
4763,tablet,4.56,965
4764,Stampante laser,205.67,1088
4765,occhiali,660.37,977
4766,macchina fotografica,6.14,1589
4767,tostapane,512.04,2735
4768,bracciale,372.33,2734
4769,Frigorifero doppia porta,499.29,2018
4770,Scarpe da ginnastica,902.52,3281
4771,Set di pentole antiaderenti,519.14,823
4772,televisore,379.78,666
4773,Portatile,395.91,843
4774,radio,655.07,2274
4775,letto,198.27,4079
4776,Piumino,38.97,505
4777,Aspirapolvere robot,954.71,2212
4778,console,71.49,712
4779,ventola,656.95,4383
4780,Stampante laser,36.89,1099
4781,Tablet Android,59.86,236
4782,cellulare,404.15,112
4783,ventola,284.92,913
4784,Piumino,318.76,4258
4785,letto,675.91,3033
4786,Cuscino memory foam,819.11,200
4787,Stampante laser,346.69,3966
4788,Macchina da caffè,968.09,2230
4789,borsa,69.51,171
4790,Libri per bambini,75.77,220
4791,Lavastoviglie,524.74,4075
4792,sedia,251.95,4748
4793,ventola,47.43,4572
4794,palla,355.15,4608
4795,piatto,501.41,2746
4796,Smartwatch,425.24,4353
4797,microfono,174.08,3038
4798,telecamera,262.57,2436
4799,Videoproiettore HD,451.13,2753
4800,Ombrello pieghevole,565.2,2460
4801,Telefono cordless,262.71,4369
4802,console,395.41,4801
4803,Set di posate in acciaio inox,231.74,2530
4804,radio,418.4,2497
4805,Abbigliamento sportivo,61.17,2965
4806,trapano,288.29,1584
4807,Tostapane,278.44,18
4808,tostapane,157.88,3676
4809,Vino rosso pregiato,746.37,387
4810,scarpe,644.31,540
4811,Pentola a pressione,809.93,4377
4812,scarpe,421.38,100
4813,cuffie,508.86,739
4814,Penna stilografica,872.26,4317
4815,Frigorifero doppia porta,754.82,1482
4816,telecamera,455.05,3817
4817,stampante,128.37,4166
4818,tablet,56.39,2399
4819,Altoparlante Bluetooth,159.85,3945
4820,televisore,970.83,4183
4821,Telefono cellulare,491.93,1649
4822,scarpe,539.26,1444
4823,Videocamera HD,166.38,4066
4824,cuffie,861.94,4049
4825,Portatile,548.16,4538
4826,Lavatrice,411.33,2688
4827,bicchiere,667.7,3115
4828,Stampante laser,251.16,1005
4829,Fornello a gas,497.34,556
4830,Tavolo da gioco,18.65,3201
4831,Smartwatch,539.16,4802
4832,frullatore,902.55,302
4833,Cuffie Bluetooth,350.42,4308
4834,altoparlante,369.12,4019
4835,trapano,553.05,774
4836,tazza,234.28,2111
4837,Videocamera HD,547.03,2824
4838,Letto a baldacchino,974.84,976
4839,forchetta,340.23,3216
4840,Altoparlante Bluetooth,589.34,636
4841,bicchiere,326.97,4864
4842,Stampante laser,76.4,1266
4843,libro,906.33,3175
4844,Ombrello pieghevole,713.91,2225
4845,Scarpe da ginnastica,598.7,1002
4846,Telefono cellulare,112.3,1733
4847,Giocattoli per bambini,143.98,175
4848,Macchina fotografica digitale,316.65,1299
4849,Orologio da polso,166.53,2736
4850,console,352.38,1963
4851,Sedia da ufficio,397.66,4575
4852,bicicletta,183.59,4788
4853,Tavolo da gioco,956.82,1574
4854,Tappeto persiano,452.89,3795
4855,tappeto,78.19,938
4856,Bicicletta da corsa,735.69,3272
4857,Set di pentole antiaderenti,711.5,3651
4858,cellulare,323.64,4756
4859,forchetta,808.09,229
4860,Telefono cellulare,913.09,2104
4861,Forno a microonde,389.02,1369
4862,stampante,716.61,3084
4863,computer,225.77,3077
4864,lampada,437.29,2400
4865,Valigia rigida,994.14,901
4866,collana,670.18,81
4867,Cuscino memory foam,535.2,4616
4868,pantaloni,495.31,3917
4869,macchina fotografica,916.58,3159
4870,Piumino,797.38,3026
4871,Kit per il trucco,816.34,719
4872,televisore,81.7,3736
4873,coltello,692.64,4124
4874,palla,763.03,4430
4875,trapano,217.42,3869
4876,Fornello a gas,446.54,1833
4877,Cuscino memory foam,136.17,3432
4878,Scarpe da ginnastica,44.46,2222
4879,bracciale,466.69,4681
4880,occhiali da sole,764.13,296
4881,maglia,696.08,2552
4882,Cuscino memory foam,829.87,1552
4883,Borsa da viaggio,479.12,4233
4884,Altoparlante Bluetooth,957.17,852
4885,libro,854.93,2427
4886,ventola,984.15,4703
4887,maglia,328.85,167
4888,Orologio da parete,220.31,550
4889,ocarina,135.38,567
4890,Telefono cellulare,233.16,3534
4891,Piumino,10.53,1452
4892,tostapane,208.2,4025
4893,Tavolo da gioco,561.68,576
4894,lampada,956.78,1369
4895,Smart TV 4K,114.91,640
4896,Pantaloni in jeans,823.81,1197
4897,Telefono cordless,818.16,3363
4898,pantaloni,457.01,115
4899,Kit per il trucco,425.38,334
4900,Sedia da ufficio,270.9,4000
4901,Aspirapolvere robot,826.91,1897
4902,Tavolo da gioco,33.61,2858
4903,cuffie,909.94,1463
4904,Pentola a pressione,296.61,3861
4905,lampada,342.75,1718
4906,Fornello a gas,700.22,257
4907,bicicletta,250.99,917
4908,Aspirapolvere robot,757.19,3459
4909,Monitor PC,716.75,1098
4910,stampante,918.71,2515
4911,Set di posate in acciaio inox,199.75,1147
4912,divano,596.37,4546
4913,Cuffie Bluetooth,942.2,410
4914,cucchiaio,531.34,1787
4915,tavolo,133.35,1540
4916,bicicletta,429.98,1037
4917,Tablet Android,368.89,3018
4918,collana,231.25,2944
4919,Sedia da ufficio,270.66,3875
4920,libro,64.18,1156
4921,frullatore,388.65,3273
4922,tostapane,235.9,4541
4923,pantaloni,144.35,4697
4924,bracciale,865.28,3120
4925,Giocattoli per bambini,573.18,1904
4926,Libri per bambini,846.94,2755
4927,microfono,9.19,4009
4928,automobile,321.14,1897
4929,bracciale,142.86,187
4930,Smartwatch,103.37,1079
4931,bracciale,491.92,2390
4932,Olio di oliva extra vergine,560.04,1339
4933,piatto,628.82,3580
4934,borsa,208.87,56
4935,ventilatore,200.58,1584
4936,Lavastoviglie,818.21,2916
4937,tavolo,191.08,4234
4938,Cuscino memory foam,81.96,4477
4939,frullatore,467.73,430
4940,tablet,647.73,83
4941,Cuscino memory foam,890.03,431
4942,Lavatrice,594.42,4909
4943,borsa,3.34,1391
4944,bracciale,433.12,2669
4945,Videogiochi,30.63,1734
4946,stampante,315.39,4961
4947,Letto a baldacchino,54.95,830
4948,Giocattoli per bambini,899.29,3875
4949,Orologio da polso,191.52,1333
4950,Pantaloni in jeans,742.9,3744
4951,frullatore,374.49,2742
4952,tappeto,619.74,4683
4953,giocattolo,582.33,1290
4954,Tablet Android,583.76,603
4955,borsa,811.38,3079
4956,Pentola a pressione,683.43,3784
4957,Vino rosso pregiato,178.68,4867
4958,collana,97.15,2134
4959,tazza,246.21,4785
4960,Set di posate in acciaio inox,413.5,4520
4961,tappeto,842.82,674
4962,Fornello a gas,831.49,4782
4963,trapano,534.41,1866
4964,Videogiochi,318.59,492
4965,Fornello a gas,872.37,3250
4966,Tablet Android,292.7,1929
4967,borsa,30.62,444
4968,pantaloni,233.86,1792
4969,trapano,239.09,3113
4970,lampada,882.67,2903
4971,Tostapane,560.82,3562
4972,Smartwatch,619.79,4683
4973,Portatile,681.67,4675
4974,ocarina,925.1,95
4975,Macchina per il fitness,843.69,3169
4976,Pantofole da casa,837.22,97
4977,collana,436.45,4726
4978,scarpe,65.43,2451
4979,computer,539.56,3384
4980,ocarina,639.91,3096
4981,Kit per il trucco,364.69,383
4982,cellulare,595.94,2553
4983,bicchiere,966.75,4770
4984,Cuffie Bluetooth,615.11,919
4985,Monitor PC,120.09,2447
4986,Orologio da polso,631.89,2850
4987,scarpe,847.13,450
4988,Libri per bambini,511.71,2464
4989,tavolo,669.32,4168
4990,Telefono cordless,360.92,2155
4991,giocattolo,144.0,4331
4992,Tostapane,876.03,2455
4993,scarpe,497.01,1028
4994,Set di pentole antiaderenti,779.35,2340
4995,Valigia rigida,516.98,1242
4996,Videocamera HD,629.36,4965
4997,Set di pentole antiaderenti,185.88,4157
4998,Forno a microonde,412.46,2335
4999,occhiali,316.58,1802
5000,Smart TV 4K,221.66,2228
5001,palla,122.29,1681
5002,Tappeto persiano,613.9,4285
5003,Auricolari wireless,408.04,919
5004,microfono,844.12,4752
5005,Orologio da polso,412.62,3418
5006,Videoproiettore HD,612.12,2432
5007,Stampante laser,620.0,2769
5008,Telefono cordless,773.84,584
5009,Scarpe da ginnastica,295.84,2064
5010,televisore,162.92,2806
5011,Altoparlante Bluetooth,291.04,910
5012,occhiali da sole,768.46,1482
5013,Orologio da parete,413.44,518
5014,bicchiere,581.25,3946
5015,Penna stilografica,438.04,4991
5016,Pentola a pressione,499.66,784
5017,Set di pentole antiaderenti,294.55,217
5018,forno,176.77,3097
5019,Lavatrice,3.49,2425
5020,microfono,231.06,3176
5021,Bicicletta da corsa,712.81,2073
5022,divano,784.92,2424
5023,Portatile,407.54,4667
5024,Bicicletta da corsa,808.27,554
5025,tostapane,21.93,174
5026,Pentola a pressione,147.55,2060
5027,Monitor PC,180.85,4703
5028,coltello,67.28,3410
5029,Cuscino memory foam,437.98,4203
5030,Telefono cordless,290.83,3085
5031,Auricolari wireless,475.52,4240
5032,sedia,498.22,160
5033,Macchina per il fitness,131.48,2519
5034,Borsa da viaggio,974.57,1418
5035,Telefono cordless,639.2,551
5036,collana,872.42,2218
5037,scarpe,323.13,1675
5038,altoparlante,706.02,3437
5039,tappeto,516.55,3657
5040,computer,458.63,365
5041,ocarina,809.7,3107
5042,tappeto,300.85,3361
5043,Stampante laser,609.37,1092
5044,piatto,814.17,817
5045,macchina fotografica,465.93,129
5046,cuffie,96.16,2475
5047,Vino rosso pregiato,157.46,1025
5048,Aspirapolvere robot,335.83,3815
5049,microfono,674.01,4211
5050,trapano,323.61,4816
5051,forno,792.75,4100
5052,altoparlante,937.66,1084
5053,Olio di oliva extra vergine,836.02,4259
5054,Smart TV 4K,664.35,499
5055,Abbigliamento sportivo,546.99,1129
5056,borsa,80.32,1244
5057,automobile,12.73,4531
5058,Videogiochi,678.92,1517
5059,Kit per il trucco,589.04,4687
5060,Macchina fotografica digitale,833.51,2315
5061,letto,642.07,3559
5062,Olio di oliva extra vergine,16.49,3055
5063,radio,725.88,4075
5064,Macchina per il fitness,21.33,164
5065,automobile,337.39,4028
5066,Lavastoviglie,756.37,4020
5067,letto,534.17,4831
5068,radio,615.42,3531
5069,Letto a baldacchino,762.7,1673
5070,automobile,423.56,1864
5071,Pantofole da casa,733.39,706
5072,Monitor PC,295.07,2085
5073,trapano,795.28,3890
5074,borsa,144.91,2325
5075,Frigorifero doppia porta,749.4,606
5076,occhiali da sole,977.88,3304
5077,frullatore,12.99,4990
5078,tazza,647.53,3038
5079,letto,44.57,2990
5080,Pantaloni in jeans,138.56,2736
5081,Macchina da caffè,617.21,4552
5082,ventola,225.47,2374
5083,Frigorifero doppia porta,503.23,383
5084,tablet,144.4,4922
5085,automobile,475.46,1666
5086,tablet,676.0,2383
5087,Lavatrice,565.38,3307
5088,cellulare,751.91,4582
5089,bicchiere,443.29,2114
5090,cucchiaio,410.7,2376
5091,orologio,727.11,1313
5092,Libri per bambini,963.87,2423
5093,Tavolo da pranzo,499.67,3843
5094,bicchiere,935.71,725
5095,Abbigliamento sportivo,895.16,4190
5096,orologio,500.37,3372
5097,Letto a baldacchino,320.29,1201
5098,Vino rosso pregiato,77.0,4372
5099,automobile,482.08,4310
5100,occhiali,809.11,314
5101,bicchiere,484.24,4122
5102,lampada,579.38,3359
5103,lampada,962.81,1006
5104,Bicicletta da corsa,586.4,3151
5105,Telefono cordless,962.03,2848
5106,tostapane,619.33,4879
5107,Stampante laser,983.69,88
5108,Portatile,175.04,3159
5109,Set di pentole antiaderenti,789.98,2272
5110,computer,359.26,3518
5111,piatto,67.98,4826
5112,cucchiaio,155.04,3930
5113,borsa,281.54,3707
5114,tostapane,717.97,3969
5115,macchina fotografica,204.05,2745
5116,Fornello a gas,309.52,2160
5117,ventilatore,738.3,1381
5118,Auricolari wireless,994.04,4737
5119,Letto a baldacchino,757.05,2172
5120,forno,576.58,894
5121,ventola,932.6,3158
5122,Bicicletta da corsa,546.09,248
5123,giocattolo,588.59,2719
5124,Pentola a pressione,409.3,3269
5125,Penna stilografica,301.63,3657
5126,frigorifero,566.3,529
5127,Tavolo da gioco,67.55,1252
5128,Macchina da caffè,591.99,3311
5129,divano,538.04,1138
5130,Videocamera HD,858.18,3108
5131,Ombrello pieghevole,346.83,665
5132,Videogiochi,636.8,1061
5133,scarpe,474.48,1751
5134,tablet,32.48,8
5135,macchina fotografica,106.68,4149
5136,Sedia da ufficio,74.86,1107
5137,Macchina fotografica digitale,148.44,4975
5138,cucchiaio,895.04,4940
5139,Lavastoviglie,389.34,1961
5140,Telefono cellulare,31.32,691
5141,Tavolo da gioco,702.12,906
5142,frullatore,19.0,2627
5143,computer,932.19,2889
5144,collana,451.21,3720
5145,frigorifero,711.06,1258
5146,collana,438.98,1352
5147,forno,59.3,2453
5148,Tablet Android,720.98,385
5149,telecamera,490.36,2004
5150,altoparlante,948.75,2402
5151,libro,690.44,4371
5152,forno,248.38,1722
5153,Olio di oliva extra vergine,36.7,4769
5154,frigorifero,299.47,664
5155,Portatile,513.37,1583
5156,microfono,708.7,3380
5157,computer,327.96,3388
5158,ventilatore,80.68,2802
5159,bracciale,818.14,1176
5160,collana,797.39,2108
5161,coltello,829.61,4115
5162,Penna stilografica,527.83,2484
5163,Olio di oliva extra vergine,451.08,4663
5164,cuffie,536.76,1860
5165,cuffie,539.44,845
5166,lampada,11.86,958
5167,coltello,837.65,1859
5168,Videogiochi,761.66,3887
5169,pantaloni,162.86,2997
5170,Tappeto persiano,427.17,4914
5171,microfono,643.26,4850
5172,Tostapane,60.3,2851
5173,Tavolo da pranzo,745.31,124
5174,Tavolo da gioco,695.24,3055
5175,cuffie,114.54,1042
5176,Videogiochi,102.11,920
5177,letto,490.13,714
5178,cellulare,305.23,3342
5179,Tostapane,345.73,39
5180,Bicicletta da corsa,568.65,584
5181,Scarpe da ginnastica,273.59,3201
5182,Pentola a pressione,3.61,3809
5183,sedia,328.03,1737
5184,Lavatrice,44.59,2627
5185,ventola,382.62,4867
5186,Lavatrice,224.18,263
5187,tappeto,474.68,1835
5188,letto,670.82,3952
5189,frigorifero,578.88,2440
5190,ocarina,877.17,4116
5191,Pantofole da casa,482.4,1876
5192,pantaloni,615.43,652
5193,libro,752.45,3986
5194,Altoparlante Bluetooth,865.79,2793
5195,computer,281.13,4514
5196,maglia,397.14,3149
5197,Tappeto persiano,652.16,588
5198,Videoproiettore HD,789.72,874
5199,scarpe,462.42,29
5200,Giocattoli per bambini,54.02,2176
5201,bracciale,670.27,4699
5202,Sedia da ufficio,596.59,2139
5203,Olio di oliva extra vergine,487.14,4465
5204,letto,864.11,2808
5205,Telefono cordless,702.78,1240
5206,stampante,327.25,1132
5207,tappeto,348.47,463
5208,Altoparlante Bluetooth,975.22,2495
5209,occhiali,657.39,3475
5210,tavolo,992.68,668
5211,Giocattoli per bambini,957.68,4780
5212,Tablet Android,182.04,1693
5213,bicchiere,684.2,2147
5214,Stampante laser,338.05,4094
5215,Lavastoviglie,677.73,4204
5216,frigorifero,890.37,3861
5217,Lavastoviglie,884.51,3925
5218,tappeto,98.73,3095
5219,Penna stilografica,190.78,4975
5220,Libri per bambini,583.44,1005
5221,Lavastoviglie,681.61,216
5222,Altoparlante Bluetooth,822.38,3571
5223,Piumino,683.12,1643
5224,Penna stilografica,542.7,4021
5225,Monitor PC,941.01,1657
5226,Videogiochi,838.2,2175
5227,occhiali da sole,963.98,3422
5228,piatto,563.65,1650
5229,Stampante laser,163.72,1886
5230,Vino rosso pregiato,472.97,4207
5231,Tappeto persiano,451.03,1120
5232,Smart TV 4K,433.08,1518
5233,Aspirapolvere robot,188.95,3030
5234,Stampante laser,966.08,2824
5235,lampada,393.21,4461
5236,orologio,820.38,1759
5237,coltello,38.64,4684
5238,orologio,140.34,4378
5239,Stampante laser,799.6,498
5240,collana,57.99,2801
5241,scarpe,43.24,4085
5242,Monitor PC,205.35,970
5243,Auricolari wireless,767.55,753
5244,occhiali da sole,102.25,823
5245,Libri per bambini,2.13,3739
5246,frigorifero,935.71,3246
5247,Macchina per il fitness,784.02,4056
5248,Pantaloni in jeans,322.63,252
5249,Macchina da caffè,831.75,272
5250,Pentola a pressione,611.4,3884
5251,frigorifero,750.5,1737
5252,Set di pentole antiaderenti,707.18,2758
5253,occhiali,998.09,2957
5254,ventola,329.37,884
5255,radiatore,327.45,485
5256,Tavolo da gioco,470.44,2977
5257,Macchina fotografica digitale,664.23,3643
5258,borsa,616.32,819
5259,altoparlante,714.82,759
5260,Videoproiettore HD,273.17,4625
5261,ocarina,293.02,3020
5262,Ombrello pieghevole,949.83,3602
5263,Scarpe da ginnastica,264.82,3842
5264,Borsa da viaggio,983.97,922
5265,letto,53.54,2796
5266,Cuffie Bluetooth,351.45,4760
5267,Tavolo da pranzo,294.89,3607
5268,Scarpe da ginnastica,742.14,3203
5269,forchetta,638.25,3969
5270,divano,24.14,2222
5271,bicchiere,457.31,3509
5272,Portatile,185.15,4157
5273,Smartwatch,361.56,777
5274,Videogiochi,203.81,1779
5275,Set di posate in acciaio inox,801.53,4954
5276,giocattolo,333.29,1317
5277,Orologio da parete,205.66,121
5278,microfono,4.38,3332
5279,ventilatore,475.29,1638
5280,frullatore,477.94,3980
5281,coltello,663.39,4215
5282,maglia,210.94,3059
5283,Sedia da ufficio,874.19,2
5284,forno,169.56,2124
5285,Orologio da polso,885.1,4227
5286,Forno a microonde,974.36,4548
5287,Tavolo da gioco,216.13,1413
5288,Monitor PC,296.02,29
5289,Abbigliamento sportivo,657.26,2782
5290,Tappeto persiano,266.61,4391
5291,Pentola a pressione,708.09,4195
5292,Telefono cordless,682.11,4658
5293,Cuffie Bluetooth,701.34,1103
5294,occhiali,482.35,4947
5295,giocattolo,917.96,1812
5296,Pantofole da casa,475.84,778
5297,Videogiochi,837.96,626
5298,Frigorifero doppia porta,488.0,2877
5299,Portatile,387.85,581
5300,Valigia rigida,242.0,54
5301,cucchiaio,47.94,1794
5302,lampada,488.33,2621
5303,Pentola a pressione,762.38,1599
5304,Telefono cellulare,751.22,1577
5305,cuffie,436.73,2702
5306,Letto a baldacchino,121.16,242
5307,libro,844.79,3625
5308,occhiali da sole,664.28,4643
5309,tappeto,918.31,3935
5310,Libri per bambini,424.86,1484
5311,macchina fotografica,696.29,3302
5312,macchina fotografica,860.52,4130
5313,Smart TV 4K,535.24,1116
5314,Videogiochi,510.67,4488
5315,Smart TV 4K,639.38,445
5316,Pentola a pressione,96.1,2890
5317,Macchina fotografica digitale,665.21,3625
5318,Videoproiettore HD,534.94,1535
5319,bicicletta,788.08,4630
5320,forno,788.49,4363
5321,tappeto,695.81,2145
5322,Piumino,974.38,3730
5323,televisore,344.14,3420
5324,Videoproiettore HD,251.9,4265
5325,giocattolo,162.16,919
5326,televisore,393.49,3479
5327,Penna stilografica,41.05,523
5328,Orologio da parete,646.15,4824
5329,Scarpe da ginnastica,944.99,1366
5330,Macchina fotografica digitale,121.83,1305
5331,Telefono cordless,161.19,4654
5332,Pentola a pressione,37.09,3013
5333,automobile,98.69,363
5334,ventilatore,754.14,3487
5335,Tavolo da pranzo,72.06,2159
5336,Set di posate in acciaio inox,566.58,1808
5337,Bicicletta da corsa,616.17,4267
5338,Tavolo da gioco,452.98,2756
5339,Auricolari wireless,620.11,2779
5340,Letto a baldacchino,43.65,3485
5341,letto,634.77,931
5342,Telefono cordless,877.06,3587
5343,Altoparlante Bluetooth,244.2,4502
5344,trapano,858.57,971
5345,tazza,672.23,2668
5346,telecamera,859.68,4639
5347,libro,374.76,2562
5348,cellulare,587.48,1446
5349,collana,803.0,2318
5350,Valigia rigida,587.5,1584
5351,sedia,861.67,2646
5352,Olio di oliva extra vergine,667.85,358
5353,Abbigliamento sportivo,179.8,4068
5354,radiatore,939.99,4197
5355,Monitor PC,374.57,3811
5356,Pantofole da casa,241.36,957
5357,Telefono cordless,191.61,4401
5358,Monitor PC,158.8,3746
5359,Portatile,225.84,4312
5360,cucchiaio,488.11,3037
5361,Telefono cellulare,108.68,2383
5362,Macchina per il fitness,30.7,2314
5363,Macchina per il fitness,645.21,3249
5364,giocattolo,917.31,3150
5365,forno,906.58,2930
5366,Ombrello pieghevole,222.53,4686
5367,Frigorifero doppia porta,949.56,1855
5368,Frigorifero doppia porta,29.69,986
5369,Auricolari wireless,519.15,4738
5370,Orologio da parete,295.9,2538
5371,giocattolo,35.39,157
5372,Videoproiettore HD,389.81,93
5373,ventola,535.83,838
5374,Videogiochi,46.37,641
5375,palla,328.1,1240
5376,bicchiere,476.43,3596
5377,ocarina,103.14,4997
5378,Piumino,862.14,4891
5379,Pantaloni in jeans,639.01,16
5380,Orologio da parete,441.04,2409
5381,Telefono cordless,633.9,2678
5382,altoparlante,438.26,2438
5383,Smartwatch,204.58,843
5384,Kit per il trucco,563.53,4479
5385,televisore,808.91,4051
5386,Videoproiettore HD,411.02,445
5387,Smartwatch,829.39,3904
5388,Abbigliamento sportivo,276.79,4312
5389,orologio,80.05,3482
5390,forno,693.42,2543
5391,Orologio da parete,214.14,1672
5392,Tappeto persiano,921.51,3389
5393,Cuffie Bluetooth,65.86,2518
5394,coltello,157.04,700
5395,stampante,913.51,3006
5396,Smart TV 4K,534.85,2441
5397,Videocamera HD,913.47,2390
5398,bicchiere,557.78,4477
5399,Tablet Android,768.2,564
5400,Ombrello pieghevole,887.1,3999
5401,Orologio da parete,889.23,4003
5402,borsa,212.23,3922
5403,ventola,676.87,4176
5404,Set di posate in acciaio inox,238.18,2195
5405,Olio di oliva extra vergine,872.1,855
5406,ventilatore,11.56,2037
5407,sedia,802.7,3916
5408,letto,63.97,3845
5409,Borsa da viaggio,820.33,2161
5410,Borsa da viaggio,200.58,1457
5411,maglia,162.26,1212
5412,Letto a baldacchino,869.61,4878
5413,Giocattoli per bambini,331.45,503
5414,Cuscino memory foam,98.94,2756
5415,radio,871.0,4728
5416,Stampante laser,264.54,372
5417,Tablet Android,557.39,171
5418,Tostapane,490.06,107
5419,bicicletta,389.78,4979
5420,Pantaloni in jeans,483.29,1104
5421,frigorifero,837.05,4100
5422,Videoproiettore HD,653.81,3339
5423,pantaloni,462.6,3803
5424,borsa,111.69,3085
5425,cuffie,763.49,4969
5426,cellulare,624.64,875
5427,ocarina,950.91,477
5428,Sedia da ufficio,137.17,4817
5429,frigorifero,780.57,857
5430,coltello,367.79,331
5431,Kit per il trucco,742.82,3554
5432,bracciale,672.72,4830
5433,orologio,807.98,4521
5434,Orologio da polso,203.73,1585
5435,Sedia da ufficio,788.77,385
5436,Borsa da viaggio,510.54,2973
5437,Cuscino memory foam,280.0,3879
5438,Telefono cellulare,813.62,1418
5439,Vino rosso pregiato,87.44,3312
5440,Telefono cellulare,802.05,3861
5441,microfono,887.78,2490
5442,Set di posate in acciaio inox,3.08,147
5443,Valigia rigida,780.71,3236
5444,frigorifero,811.4,683
5445,giocattolo,674.6,4037
5446,Tappeto persiano,815.55,3749
5447,Videogiochi,893.18,4429
5448,Piumino,997.18,625
5449,ocarina,699.33,4537
5450,Tappeto persiano,961.22,1252
5451,giocattolo,482.47,4143
5452,Tablet Android,333.13,1330
