product_id,product_name,amount,product_quantity
4890,Telefono cordless,856.36,2490
4891,Letto a baldacchino,255.64,1333
4892,libro,571.12,466
4893,Pantofole da casa,471.48,2682
4894,Telefono cordless,673.04,767
4895,Valigia rigida,320.07,2402
4896,Stampante laser,723.45,2683
4897,Monitor PC,125.04,701
4898,Macchina fotografica digitale,375.97,3289
4899,Scarpe da ginnastica,243.84,1817
4900,Giocattoli per bambini,668.78,2925
4901,Stampante laser,719.35,652
4902,Giocattoli per bambini,136.52,1695
4903,Pantaloni in jeans,614.6,1585
4904,orologio,774.78,4605
4905,Sedia da ufficio,222.12,2994
4906,Orologio da polso,836.31,3622
4907,cellulare,536.3,1684
4908,tazza,34.24,4177
4909,cucchiaio,63.3,1656
4910,Scarpe da ginnastica,158.95,1212
4911,tablet,641.79,1901
4912,Telefono cordless,515.63,1725
4913,tablet,316.23,1814
4914,ventilatore,830.09,2799
4915,Portatile,216.19,2694
4916,Libri per bambini,99.03,283
4917,Tappeto persiano,141.12,3539
4918,Cuffie Bluetooth,400.14,2096
4919,Smartwatch,571.05,1121
4920,Tavolo da gioco,188.93,3971
4921,Auricolari wireless,605.26,444
4922,Tablet Android,49.65,1351
4923,Sedia da ufficio,677.39,3068
4924,Macchina per il fitness,421.96,3021
4925,Borsa da viaggio,267.1,2633
4926,cucchiaio,808.99,1030
4927,ventilatore,942.1,4523
4928,tablet,77.81,4757
4929,Libri per bambini,875.51,2086
4930,giocattolo,299.4,387
4931,frullatore,26.75,1883
4932,Fornello a gas,512.83,1620
4933,Ombrello pieghevole,633.03,1708
4934,collana,780.5,2853
4935,frullatore,462.6,2515
4936,Videoproiettore HD,262.07,1870
4937,Stampante laser,621.12,2604
4938,telecamera,860.7,1024
4939,Videogiochi,74.08,2524
4940,bicchiere,266.68,850
4941,macchina fotografica,524.91,4567
4942,Videocamera HD,382.32,3119
4943,cucchiaio,783.64,3009
4944,frigorifero,284.19,2461
4945,macchina fotografica,177.07,4128
4946,Valigia rigida,64.33,1133
4947,Set di pentole antiaderenti,660.84,2610
4948,Tavolo da gioco,823.59,4804
4949,Aspirapolvere robot,531.38,3197
4950,cuffie,912.81,959
4951,Orologio da parete,625.14,1736
4952,Libri per bambini,896.36,4891
4953,Lavastoviglie,221.44,539
4954,Lavatrice,261.68,1202
4955,radiatore,554.8,1312
4956,automobile,724.73,4114
4957,Smart TV 4K,67.31,2426
4958,orologio,282.88,400
4959,automobile,937.15,4882
4960,televisore,242.62,686
4961,divano,285.88,3202
4962,Pantaloni in jeans,820.7,4282
4963,Giocattoli per bambini,123.06,4083
4964,giocattolo,384.98,3399
4965,frigorifero,481.75,4695
4966,occhiali da sole,609.24,2193
4967,Libri per bambini,695.48,741
4968,macchina fotografica,971.91,2133
4969,Videoproiettore HD,538.28,3825
4970,giocattolo,928.63,2022
4971,automobile,972.31,3302
4972,giocattolo,809.82,4
4973,Macchina da caffè,980.5,2306
4974,Ombrello pieghevole,232.96,713
4975,Piumino,771.73,4723
4976,console,443.89,3300
4977,ventilatore,780.53,462
4978,tavolo,593.15,4437
4979,borsa,557.93,3542
4980,Letto a baldacchino,593.56,2850
4981,trapano,889.18,2443
4982,Lavatrice,613.57,1169
4983,Borsa da viaggio,426.87,4539
4984,libro,876.21,844
4985,macchina fotografica,605.74,4271
4986,Pantofole da casa,8.44,2467
4987,Fornello a gas,456.67,1530
4988,trapano,954.26,3531
4989,Libri per bambini,554.62,2627
4990,altoparlante,419.28,765
4991,Videocamera HD,722.61,1974
4992,Olio di oliva extra vergine,728.76,2842
4993,coltello,870.21,4032
4994,libro,77.79,1395
4995,Videoproiettore HD,55.58,4422
4996,Tavolo da gioco,937.91,1916
4997,Ombrello pieghevole,527.59,4389
4998,console,470.51,415
4999,collana,446.36,1089
5000,Cuffie Bluetooth,660.2,3422
5001,tazza,980.2,2890
5002,tavolo,789.64,1832
5003,Pentola a pressione,617.45,2438
5004,telecamera,972.04,1998
5005,borsa,315.04,224
5006,Altoparlante Bluetooth,895.31,3634
5007,cucchiaio,365.67,59
5008,altoparlante,617.5,4759
5009,sedia,268.81,4904
5010,Videoproiettore HD,417.0,21
5011,Orologio da polso,198.37,4876
5012,piatto,353.43,726
5013,Tavolo da gioco,535.34,900
5014,Penna stilografica,158.61,4981
5015,giocattolo,910.31,4611
5016,scarpe,695.1,1610
5017,Telefono cellulare,11.6,3007
5018,Tavolo da pranzo,926.11,176
5019,borsa,128.33,2273
5020,Lavatrice,932.03,4890
5021,televisore,340.17,4968
5022,telecamera,159.39,3430
5023,Orologio da polso,446.96,4730
5024,microfono,347.18,2995
5025,Lavastoviglie,517.52,2856
5026,tappeto,147.76,1049
5027,scarpe,848.17,1446
5028,ventilatore,542.59,4426
5029,Tostapane,938.95,3404
5030,tappeto,628.04,922
5031,Olio di oliva extra vergine,470.16,4002
5032,cellulare,231.1,1987
5033,Videocamera HD,633.27,3515
5034,Macchina fotografica digitale,768.95,2288
5035,Auricolari wireless,637.49,3674
5036,cuffie,128.65,3226
5037,cuffie,349.6,695
5038,console,369.07,3352
5039,Cuffie Bluetooth,925.58,3975
5040,automobile,178.1,2652
5041,collana,547.88,2773
5042,Macchina da caffè,614.2,3785
5043,Videoproiettore HD,131.19,2251
5044,Letto a baldacchino,779.92,647
5045,tavolo,236.42,2221
5046,Stampante laser,63.85,2061
5047,telecamera,559.62,808
5048,Set di posate in acciaio inox,947.23,3908
5049,Abbigliamento sportivo,87.21,1359
5050,coltello,169.51,2464
5051,Pantofole da casa,709.28,3930
5052,automobile,223.12,408
5053,Vino rosso pregiato,56.69,27
5054,computer,569.1,4475
5055,Aspirapolvere robot,876.77,1067
5056,letto,531.61,2988
5057,Set di posate in acciaio inox,915.16,3705
5058,Abbigliamento sportivo,1.04,2795
5059,Videocamera HD,112.86,1573
5060,occhiali,54.48,3344
5061,Stampante laser,978.83,1884
5062,Orologio da polso,195.75,700
5063,frigorifero,757.05,1167
5064,coltello,729.39,1217
5065,cucchiaio,88.36,3380
5066,Tablet Android,205.05,817
5067,console,361.71,1239
5068,Abbigliamento sportivo,973.97,4432
5069,orologio,260.73,709
5070,ocarina,954.09,3657
5071,Borsa da viaggio,934.84,75
5072,computer,420.92,2093
5073,bicicletta,63.52,2439
5074,ocarina,526.65,4109
5075,coltello,699.43,4881
5076,Pentola a pressione,350.13,1699
5077,libro,654.01,1910
5078,Macchina fotografica digitale,83.61,4431
5079,borsa,587.07,716
5080,orologio,734.64,4373
5081,Macchina da caffè,31.52,1455
5082,cuffie,333.31,4912
5083,radiatore,652.66,4713
5084,collana,943.97,3705
5085,Orologio da parete,415.71,1207
5086,televisore,882.29,3888
5087,cellulare,496.98,3718
5088,palla,734.36,4192
5089,lampada,116.75,3678
5090,altoparlante,995.83,793
5091,orologio,785.01,3089
5092,ventilatore,85.92,4013
5093,altoparlante,34.56,4508
5094,Abbigliamento sportivo,235.92,2492
5095,Tappeto persiano,598.7,1065
5096,Altoparlante Bluetooth,902.62,969
5097,borsa,857.91,3408
5098,cucchiaio,775.49,250
5099,console,407.52,2362
5100,Aspirapolvere robot,582.51,2868
5101,Tavolo da pranzo,603.93,1504
5102,Cuscino memory foam,509.73,612
5103,Tappeto persiano,818.97,2725
5104,Piumino,64.46,3605
5105,Orologio da polso,456.01,2350
5106,Altoparlante Bluetooth,339.74,438
5107,Vino rosso pregiato,476.09,1316
5108,maglia,754.85,2782
5109,ventola,239.95,2065
5110,Letto a baldacchino,595.91,1336
5111,Macchina fotografica digitale,155.99,2529
5112,Altoparlante Bluetooth,238.64,4787
5113,Portatile,517.52,2608
5114,Sedia da ufficio,172.27,2039
5115,piatto,143.49,4461
5116,trapano,338.35,3893
5117,Tappeto persiano,822.25,1635
5118,Pantofole da casa,617.89,669
5119,Altoparlante Bluetooth,791.88,4336
5120,radio,208.03,3737
5121,Frigorifero doppia porta,383.82,2705
5122,Sedia da ufficio,860.29,1810
5123,automobile,681.76,4684
5124,ventola,534.77,2526
5125,Sedia da ufficio,285.72,841
5126,Lavatrice,779.25,3334
5127,forno,807.85,654
5128,divano,652.61,1520
5129,Altoparlante Bluetooth,134.88,999
5130,cuffie,68.62,4139
5131,Videogiochi,281.08,29
5132,coltello,537.05,224
5133,cuffie,471.11,2785
5134,frullatore,8.51,4574
5135,Tavolo da pranzo,140.17,757
5136,Aspirapolvere robot,808.79,1416
5137,cellulare,898.46,2900
5138,tavolo,732.5,255
5139,televisore,343.8,676
5140,Orologio da parete,479.29,2147
5141,Frigorifero doppia porta,204.56,3185
5142,Stampante laser,459.1,4305
5143,radio,900.98,2366
5144,Tostapane,851.22,536
5145,Giocattoli per bambini,35.48,2275
5146,Cuffie Bluetooth,19.41,769
5147,Telefono cordless,550.01,3347
5148,Videocamera HD,539.85,2504
5149,Macchina per il fitness,594.11,4179
5150,Altoparlante Bluetooth,814.69,4504
5151,maglia,356.53,1526
5152,Monitor PC,43.33,289
5153,Pantaloni in jeans,517.76,118
5154,Portatile,461.46,2932
5155,maglia,6.47,3962
5156,cellulare,466.38,3395
5157,Valigia rigida,460.41,3257
5158,bicicletta,980.16,4089
5159,borsa,447.39,2583
5160,radiatore,261.85,2402
5161,frullatore,192.32,3248
5162,console,227.83,1478
5163,ventilatore,813.71,1886
5164,tostapane,158.06,3108
5165,Smartwatch,175.71,3642
5166,Lavastoviglie,128.37,1803
5167,orologio,412.4,2917
5168,Telefono cellulare,335.3,3928
5169,radio,43.06,3342
5170,occhiali da sole,638.76,2597
5171,microfono,956.54,507
5172,Tappeto persiano,507.95,2932
5173,occhiali da sole,196.29,4272
5174,Telefono cellulare,911.94,4019
5175,cucchiaio,37.91,78
5176,divano,936.68,3492
5177,Videoproiettore HD,856.32,3976
5178,tazza,950.41,1217
5179,Orologio da polso,491.74,1132
5180,Smartwatch,412.57,1490
5181,Videocamera HD,320.85,2378
5182,frullatore,526.04,4721
5183,coltello,472.23,2363
5184,computer,418.76,3943
5185,tazza,207.29,4117
5186,bicchiere,837.75,1841
5187,Tavolo da gioco,178.59,614
5188,Macchina da caffè,942.98,4608
5189,tavolo,755.48,481
5190,bracciale,725.18,2637
5191,Olio di oliva extra vergine,683.23,2116
5192,Aspirapolvere robot,680.54,906
5193,Portatile,385.12,2759
5194,televisore,492.37,1590
5195,Videocamera HD,93.01,1591
5196,tablet,669.1,3026
5197,Tablet Android,375.04,4434
5198,orologio,303.89,3996
5199,Scarpe da ginnastica,233.67,488
5200,Cuscino memory foam,429.68,4475
5201,palla,423.68,2237
5202,pantaloni,552.94,4424
5203,Videogiochi,774.1,4768
5204,trapano,654.36,3102
5205,macchina fotografica,847.27,4335
5206,Olio di oliva extra vergine,401.69,1716
5207,Auricolari wireless,307.82,6
5208,Monitor PC,121.76,4703
5209,Tavolo da pranzo,376.78,4894
5210,tazza,440.49,2926
5211,forchetta,166.11,303
5212,Altoparlante Bluetooth,910.02,3700
5213,Orologio da polso,591.42,2756
5214,console,255.66,3056
5215,Auricolari wireless,406.33,810
5216,occhiali,925.25,4451
5217,piatto,400.33,1506
5218,automobile,576.81,4555
5219,pantaloni,363.42,4198
5220,Forno a microonde,918.23,4503
5221,collana,912.25,4747
5222,bicchiere,817.76,2665
5223,ventola,408.27,3940
5224,Monitor PC,102.88,1094
5225,divano,379.74,1099
5226,Videoproiettore HD,171.15,1776
5227,bicicletta,565.12,2611
5228,computer,534.48,4472
5229,Videocamera HD,135.97,2137
5230,Aspirapolvere robot,483.98,3356
5231,borsa,4.7,3830
5232,Portatile,557.54,2434
5233,Macchina per il fitness,268.7,1195
5234,Tappeto persiano,960.46,3118
5235,cucchiaio,904.06,4019
5236,Altoparlante Bluetooth,905.41,4274
5237,stampante,833.31,3183
5238,Tavolo da pranzo,451.89,2623
5239,bracciale,499.1,3901
5240,microfono,956.88,3620
5241,Borsa da viaggio,506.86,2907
5242,Lavatrice,711.09,3043
5243,Set di pentole antiaderenti,889.02,2802
5244,Aspirapolvere robot,682.05,3711
5245,Penna stilografica,745.14,50
5246,Scarpe da ginnastica,521.09,4784
5247,radiatore,861.67,1797
5248,sedia,628.68,1794
5249,Videogiochi,871.74,3865
5250,automobile,666.82,91
5251,cucchiaio,52.21,1469
5252,scarpe,437.17,1866
5253,tavolo,623.81,78
5254,frullatore,99.35,3140
5255,cellulare,916.25,4065
5256,bicicletta,576.16,3417
5257,Smartwatch,311.96,114
5258,Telefono cordless,812.41,4731
5259,Pantofole da casa,90.48,2757
5260,trapano,678.03,1240
5261,Bicicletta da corsa,393.72,528
5262,console,356.16,2354
5263,cucchiaio,551.15,2712
5264,Giocattoli per bambini,991.98,4703
5265,Tostapane,404.71,3917
5266,televisore,970.83,4554
5267,bracciale,120.09,1763
5268,bicchiere,427.29,661
5269,tostapane,891.37,2439
5270,cucchiaio,512.86,4409
5271,forchetta,251.05,4276
5272,tappeto,201.14,2141
5273,lampada,372.01,3098
5274,Tavolo da gioco,129.74,3720
5275,libro,810.38,4675
5276,Auricolari wireless,882.47,157
5277,letto,478.31,1227
5278,Vino rosso pregiato,618.7,2428
5279,Olio di oliva extra vergine,489.32,2732
5280,letto,94.03,237
5281,collana,473.09,3512
5282,Bicicletta da corsa,623.33,2358
5283,Vino rosso pregiato,958.69,2124
5284,Kit per il trucco,303.23,510
5285,tazza,590.85,4695
5286,Macchina da caffè,621.48,226
5287,computer,984.34,4037
5288,Pentola a pressione,123.77,3524
5289,tazza,246.33,4795
5290,Stampante laser,640.65,2986
5291,Pantaloni in jeans,225.34,3804
5292,computer,507.73,3961
5293,Olio di oliva extra vergine,392.41,2523
5294,pantaloni,200.68,4049
5295,televisore,481.93,2655
5296,bicicletta,671.73,476
5297,automobile,551.29,2145
5298,lampada,464.65,949
5299,tostapane,509.05,3547
5300,Set di pentole antiaderenti,467.77,760
5301,occhiali,843.04,2316
5302,Lavastoviglie,440.88,4921
5303,Tostapane,216.5,4524
5304,coltello,764.9,3076
5305,Tablet Android,695.23,2574
5306,Frigorifero doppia porta,801.71,2465
5307,Orologio da parete,267.58,2220
5308,tavolo,585.76,1651
5309,Fornello a gas,183.97,2857
5310,Pantaloni in jeans,864.32,762
5311,Forno a microonde,950.73,2805
5312,forchetta,39.13,4103
5313,forno,729.31,2766
5314,macchina fotografica,850.44,2995
5315,letto,769.8,1390
5316,frigorifero,876.26,4156
5317,giocattolo,729.99,1597
5318,Tappeto persiano,859.62,4815
5319,computer,511.37,1122
5320,Bicicletta da corsa,583.9,3332
5321,cellulare,973.28,556
5322,ventola,483.14,2098
5323,Tostapane,177.8,916
5324,Tavolo da gioco,407.6,2679
5325,orologio,902.61,3801
5326,Tablet Android,913.47,1
5327,Smart TV 4K,746.31,1731
5328,Smart TV 4K,97.83,4229
5329,ventilatore,377.82,280
5330,orologio,550.91,3033
5331,bracciale,132.4,3446
5332,bicchiere,292.46,2740
5333,divano,827.37,1033
5334,Videoproiettore HD,10.25,4498
5335,Frigorifero doppia porta,661.98,174
5336,ventola,157.13,1516
5337,Ombrello pieghevole,716.48,3845
5338,frigorifero,47.78,2067
5339,Aspirapolvere robot,456.24,3491
5340,Smartwatch,116.69,2007
5341,Cuffie Bluetooth,204.72,3763
5342,frullatore,468.46,3448
5343,Macchina per il fitness,549.43,1356
5344,Telefono cordless,683.63,3803
5345,Macchina da caffè,279.29,4180
5346,Videogiochi,278.99,2321
5347,collana,762.85,3541
5348,Pantaloni in jeans,396.68,2074
5349,Monitor PC,229.07,1139
5350,Scarpe da ginnastica,128.88,4457
5351,tappeto,9.04,3666
5352,Valigia rigida,442.44,3395
5353,console,690.38,4852
5354,Cuffie Bluetooth,269.57,1763
5355,tablet,845.34,2939
5356,Abbigliamento sportivo,618.4,4473
5357,console,769.89,686
5358,Pentola a pressione,943.16,2754
5359,Cuscino memory foam,651.48,4127
5360,Ombrello pieghevole,647.19,1472
5361,occhiali da sole,542.89,603
5362,automobile,311.43,608
5363,Smart TV 4K,813.01,725
5364,Borsa da viaggio,520.66,291
5365,Tostapane,388.43,313
5366,tazza,653.11,1220
5367,Monitor PC,311.71,4023
5368,Piumino,566.51,7
5369,Pentola a pressione,179.26,4300
5370,ventilatore,925.01,3829
5371,Lavatrice,380.05,3374
5372,microfono,414.26,924
5373,Orologio da parete,992.99,2221
5374,bicchiere,147.86,594
5375,stampante,12.01,2779
5376,Pantofole da casa,462.06,777
5377,tappeto,375.03,3247
5378,Macchina fotografica digitale,823.02,2561
5379,cellulare,90.03,3446
5380,Tostapane,769.19,2283
5381,forchetta,172.88,2932
5382,Orologio da parete,167.53,4153
5383,Borsa da viaggio,950.9,3881
5384,stampante,572.06,873
5385,Lavatrice,835.68,2648
5386,Auricolari wireless,797.86,1633
5387,radio,789.28,656
5388,Piumino,338.58,2788
5389,Cuffie Bluetooth,164.94,1823
5390,macchina fotografica,927.53,3764
5391,tazza,541.89,1060
5392,Forno a microonde,370.03,3587
5393,Olio di oliva extra vergine,211.9,2764
5394,sedia,794.88,1995
5395,Videocamera HD,605.76,1176
5396,tostapane,817.74,632
5397,Pantaloni in jeans,220.22,1531
5398,tablet,445.02,1691
5399,Lavastoviglie,7.86,1876
5400,Ombrello pieghevole,572.53,1016
5401,Letto a baldacchino,38.5,2260
5402,tazza,531.59,4866
5403,Tappeto persiano,267.67,4164
5404,frigorifero,912.03,2904
5405,bicicletta,477.84,4538
5406,microfono,201.18,701
5407,frigorifero,624.45,140
5408,occhiali da sole,294.61,695
5409,Scarpe da ginnastica,240.5,1375
5410,microfono,414.42,3642
5411,palla,823.16,4523
5412,Fornello a gas,629.84,3696
5413,bicchiere,516.84,1522
5414,Cuscino memory foam,1.76,3102
5415,tappeto,733.48,1680
5416,televisore,225.9,4631
5417,cuffie,147.49,1802
5418,Pentola a pressione,765.87,2919
5419,cucchiaio,402.71,3856
5420,palla,442.81,4490
5421,Piumino,571.34,3225
5422,Tablet Android,500.02,4799
5423,Ombrello pieghevole,481.06,2430
5424,Olio di oliva extra vergine,263.74,2371
5425,Smartwatch,414.93,3262
5426,Olio di oliva extra vergine,330.77,3909
5427,tostapane,247.61,354
5428,scarpe,532.66,603
5429,Set di pentole antiaderenti,47.01,4328
5430,Tappeto persiano,849.54,4157
5431,Orologio da polso,546.51,188
5432,maglia,684.75,317
5433,Videoproiettore HD,919.47,1131
5434,Olio di oliva extra vergine,410.46,376
5435,Lavatrice,368.04,849
5436,Giocattoli per bambini,312.35,799
5437,Macchina da caffè,103.93,3228
5438,Pentola a pressione,187.12,3335
5439,letto,549.57,749
5440,Tablet Android,279.81,2878
5441,frigorifero,802.21,2416
5442,collana,460.96,4546
5443,Pantofole da casa,566.46,4260
5444,divano,67.95,2078
5445,Cuscino memory foam,942.01,865
5446,pantaloni,943.77,2466
5447,divano,509.58,1163
5448,palla,406.43,3478
5449,Stampante laser,880.64,4574
5450,palla,891.37,4058
5451,Smart TV 4K,198.2,4993
5452,Pantaloni in jeans,195.13,3310
5453,divano,440.19,185
5454,Olio di oliva extra vergine,387.56,955
5455,Telefono cordless,791.39,1910
5456,Auricolari wireless,711.12,4024
5457,Orologio da parete,923.42,4938
5458,Aspirapolvere robot,106.76,1347
5459,Cuscino memory foam,522.22,2256
5460,Smart TV 4K,690.89,4824
5461,tostapane,624.29,1673
5462,Altoparlante Bluetooth,999.89,1410
5463,macchina fotografica,450.8,4532
5464,bracciale,717.16,4333
5465,Altoparlante Bluetooth,575.38,3449
5466,Libri per bambini,683.5,1559
5467,Tavolo da gioco,14.51,1773
5468,Borsa da viaggio,586.92,313
5469,Pantaloni in jeans,702.99,2923
5470,Stampante laser,11.17,114
5471,Monitor PC,81.27,1743
5472,Olio di oliva extra vergine,347.5,2529
5473,occhiali da sole,218.87,1861
5474,Pantaloni in jeans,659.15,3368
5475,altoparlante,104.51,203
5476,palla,941.0,2967
5477,ventilatore,466.13,4167
5478,Olio di oliva extra vergine,630.75,2727
5479,Libri per bambini,217.04,1850
5480,coltello,785.7,558
5481,Macchina da caffè,607.37,3798
5482,Valigia rigida,436.93,434
5483,Vino rosso pregiato,515.73,3913
5484,occhiali da sole,31.08,1578
5485,Telefono cellulare,554.62,4007
5486,Olio di oliva extra vergine,854.67,1770
5487,macchina fotografica,240.18,3356
5488,Auricolari wireless,425.18,4232
5489,Set di posate in acciaio inox,782.17,4861
5490,Cuscino memory foam,801.84,3976
5491,Piumino,938.54,392
5492,Tavolo da pranzo,175.86,2379
5493,ventola,55.56,471
5494,occhiali,909.6,4526
5495,cellulare,116.48,772
5496,televisore,300.53,2559
5497,televisore,364.68,2230
5498,cellulare,926.44,1050
5499,frigorifero,525.1,2929
5500,Aspirapolvere robot,762.49,1635
5501,pantaloni,890.49,3278
5502,Penna stilografica,81.56,1493
5503,Pantaloni in jeans,413.12,3128
5504,Telefono cellulare,961.27,2129
5505,bicicletta,508.52,4935
5506,forchetta,6.08,4312
5507,frullatore,217.62,3960
5508,occhiali da sole,148.68,2081
5509,Videoproiettore HD,672.05,2459
5510,Set di pentole antiaderenti,704.05,2121
5511,Tostapane,846.66,1444
5512,scarpe,761.02,3208
5513,forchetta,556.44,227
5514,Olio di oliva extra vergine,874.18,4323
5515,Lavatrice,322.5,3514
5516,cellulare,102.59,2303
5517,pantaloni,72.42,1315
5518,automobile,190.24,832
5519,Macchina fotografica digitale,618.65,484
5520,Tablet Android,128.91,66
5521,Abbigliamento sportivo,266.62,2466
5522,lampada,739.33,169
5523,tappeto,864.66,2852
5524,occhiali,477.17,3821
5525,libro,778.66,3942
5526,Scarpe da ginnastica,718.3,839
5527,Lavastoviglie,709.92,3028
5528,cellulare,614.47,1828
5529,Valigia rigida,115.58,3188
5530,tostapane,21.03,3398
5531,letto,872.54,3668
5532,Tavolo da pranzo,966.98,1519
5533,Set di pentole antiaderenti,532.92,4248
5534,radio,647.62,4041
5535,Scarpe da ginnastica,604.8,4945
5536,Scarpe da ginnastica,196.1,3795
5537,libro,795.73,2206
5538,tazza,816.14,4176
5539,Piumino,46.72,65
5540,automobile,164.33,3978
5541,Tavolo da gioco,324.16,4207
5542,Pantaloni in jeans,692.52,2798
5543,occhiali,583.65,699
5544,Aspirapolvere robot,356.23,1556
5545,piatto,551.22,4486
5546,Tappeto persiano,448.24,1375
5547,Aspirapolvere robot,931.68,3132
5548,Letto a baldacchino,82.02,3588
5549,Tablet Android,741.42,480
5550,Monitor PC,246.56,1229
5551,trapano,309.81,2240
5552,Orologio da polso,443.76,3350
5553,occhiali da sole,588.58,2600
5554,piatto,465.32,360
5555,Kit per il trucco,943.43,541
5556,scarpe,711.92,2027
5557,forno,212.16,2169
5558,tavolo,89.48,3295
5559,tablet,393.83,3124
5560,macchina fotografica,454.91,718
5561,microfono,546.32,3094
5562,Monitor PC,515.1,3782
5563,Telefono cellulare,844.6,340
5564,sedia,706.47,696
5565,Monitor PC,613.14,3930
5566,collana,793.88,2183
5567,Sedia da ufficio,163.07,1389
5568,trapano,958.76,3497
5569,Pantofole da casa,611.09,3570
5570,ventola,386.96,2063
5571,Telefono cordless,223.55,2001
5572,Sedia da ufficio,610.95,1299
5573,forchetta,232.65,3281
5574,Tavolo da gioco,310.92,2231
5575,cucchiaio,669.99,644
5576,Tavolo da pranzo,518.28,4955
5577,Lavastoviglie,214.74,1889
5578,forchetta,200.1,1978
5579,Auricolari wireless,835.87,853
5580,Tostapane,326.53,4111
5581,divano,689.91,28
5582,Cuffie Bluetooth,765.64,3621
5583,occhiali,847.42,2749
5584,Macchina per il fitness,497.07,4864
5585,lampada,265.6,3228
5586,Set di posate in acciaio inox,687.18,350
5587,Cuscino memory foam,979.53,3454
5588,Ombrello pieghevole,478.09,3677
5589,Auricolari wireless,298.13,4248
5590,Pantaloni in jeans,207.05,3660
5591,borsa,86.91,3086
5592,automobile,967.72,1971
5593,Orologio da polso,693.0,4385
5594,pantaloni,701.72,1615
5595,giocattolo,717.52,4204
5596,giocattolo,146.26,2494
5597,Pantaloni in jeans,289.24,2613
5598,Pantofole da casa,303.26,283
5599,trapano,520.25,2705
5600,Cuscino memory foam,844.7,3740
5601,tavolo,511.52,1429
5602,Forno a microonde,803.98,1018
5603,telecamera,995.34,3562
5604,giocattolo,334.49,3104
5605,piatto,497.88,1955
5606,Videocamera HD,889.3,166
5607,forchetta,106.9,3502
5608,Set di posate in acciaio inox,363.4,387
5609,cuffie,533.21,3545
5610,macchina fotografica,65.13,3815
5611,bracciale,93.38,4323
5612,Videoproiettore HD,406.31,4201
5613,ventola,226.36,2395
5614,scarpe,480.82,3415
5615,palla,279.54,4111
5616,tazza,258.22,2082
5617,sedia,178.69,2865
5618,radiatore,822.79,2885
5619,Libri per bambini,367.82,3528
5620,Fornello a gas,599.86,1226
5621,Abbigliamento sportivo,181.37,4100
5622,Abbigliamento sportivo,872.41,2260
5623,occhiali da sole,50.58,1704
5624,stampante,206.77,684
5625,maglia,973.33,4667
5626,Forno a microonde,32.39,2320
5627,console,531.53,1699
5628,divano,450.01,3154
5629,trapano,33.48,2817
5630,Telefono cellulare,444.68,2763
5631,Abbigliamento sportivo,74.1,563
5632,Telefono cordless,928.27,687
5633,frullatore,558.07,3828
5634,macchina fotografica,214.93,2687
5635,Piumino,556.2,3148
5636,lampada,89.21,1583
5637,altoparlante,982.58,3973
5638,bicicletta,545.24,4897
5639,Cuscino memory foam,654.16,2978
5640,orologio,510.76,4454
5641,Macchina da caffè,583.77,487
5642,altoparlante,786.35,3833
5643,occhiali,508.9,1547
5644,collana,731.32,4509
5645,Smart TV 4K,76.7,942
5646,occhiali da sole,314.34,1053
5647,Bicicletta da corsa,797.62,1717
5648,Videocamera HD,83.51,3925
5649,giocattolo,921.6,958
5650,Letto a baldacchino,150.98,4950
5651,Stampante laser,512.99,4869
5652,letto,548.07,4086
5653,Auricolari wireless,371.1,908
5654,coltello,830.79,2492
5655,Borsa da viaggio,804.88,4178
5656,Forno a microonde,671.14,3921
5657,letto,679.24,1060
5658,collana,299.19,1432
5659,Videocamera HD,968.69,285
5660,Auricolari wireless,660.24,4820
5661,tappeto,860.46,4307
5662,Tavolo da gioco,4.07,4632
5663,Telefono cordless,276.67,2857
5664,Monitor PC,283.1,4519
5665,Piumino,921.49,4979
5666,Altoparlante Bluetooth,209.58,1907
5667,Tablet Android,110.23,813
5668,Scarpe da ginnastica,515.21,3654
5669,Monitor PC,378.04,779
5670,Videoproiettore HD,88.42,4771
5671,libro,500.77,2533
5672,Pantaloni in jeans,193.53,1160
5673,maglia,588.64,2859
5674,maglia,611.46,2398
5675,altoparlante,632.43,2074
5676,Frigorifero doppia porta,18.6,3502
5677,Tappeto persiano,27.9,1289
5678,microfono,473.95,1240
5679,Videocamera HD,50.73,1496
5680,Lavatrice,117.51,1295
5681,Pantaloni in jeans,192.73,2798
5682,Macchina per il fitness,715.15,4050
5683,bicchiere,726.62,247
5684,Videocamera HD,358.89,2408
5685,Sedia da ufficio,37.02,3079
5686,Valigia rigida,599.24,3306
5687,tazza,816.83,406
5688,altoparlante,617.26,416
5689,bicchiere,83.02,1719
5690,Macchina per il fitness,150.29,1115
5691,occhiali da sole,616.89,3664
5692,telecamera,950.39,2584
5693,stampante,271.91,2131
5694,Valigia rigida,937.99,4644
5695,Smartwatch,231.78,966
5696,forchetta,207.22,2163
5697,maglia,785.41,2004
5698,Lavastoviglie,620.41,1734
5699,computer,809.47,2974
5700,Olio di oliva extra vergine,295.41,1039
5701,televisore,684.17,4249
5702,Portatile,792.83,4024
5703,borsa,927.79,3478
5704,computer,244.61,1000
5705,Telefono cellulare,510.42,2456
5706,Macchina fotografica digitale,512.98,1071
5707,cucchiaio,464.54,4269
5708,Tavolo da gioco,674.71,4659
5709,cuffie,738.44,645
5710,Stampante laser,834.81,2734
5711,Macchina per il fitness,645.04,1436
5712,ventola,245.04,2109
5713,ocarina,239.45,2892
